,Julian day,Date,Time,Battery,20cm soil T,1.5m air T,RH,Solar rad,rainfall,Wind speed,Vector speed,Vector dir,SD dir,PAR,0.7m air T,0.7m RH,Cumulative,Tmean,Unnamed: 18
0,,,,,,,(%),(W/m2), (mm),(m/s),(m/s),(deg),(deg),,,,rainfall,,
4987,104.0,2023-04-14,2100.0,13.11,15.31,10.7,93.7,-0.059,0,0.863,0.817,344.1,18.73,0.0,10.97,92.5,80.80000000000021,,
4988,104.0,2023-04-14,2130.0,13.08,15.29,10.69,93,-0.03,0,1.007,0.993,356.6,9.63,0.0,11.0,92.4,80.80000000000021,,
4989,104.0,2023-04-14,2200.0,13.09,15.27,10.65,93.1,-0.01,0,0.311,0.302,342.6,12.31,0.0,10.97,92.0,80.80000000000021,,
4990,104.0,2023-04-14,2230.0,13.06,15.25,10.49,94.2,-0.014,0,0.171,0.155,345,17.12,0.0,10.75,92.5,80.80000000000021,,
4991,104.0,2023-04-14,2300.0,13.08,15.23,10.4,94.8,-0.007,0,0.305,0.286,309.7,16.87,0.0,10.68,92.9,80.80000000000021,,
4992,104.0,2023-04-14,2330.0,13.05,15.21,10.63,95.5,0,0,0.325,0.298,322.9,20.97,0.0,11.03,93.7,80.80000000000021,,
4993,105.0,2023-04-15,0.0,13.07,15.18,10.86,93.6,0,0,1.207,1.177,5.432,12.72,0.0,11.2,93.1,80.80000000000021,12.224583333333337,
4994,105.0,2023-04-15,30.0,13.04,15.16,10.5,93.5,-0.005,0,0.978,0.969,6.015,8,0.0,10.85,92.3,80.80000000000021,,
4995,105.0,2023-04-15,100.0,13.05,15.14,10.31,94.2,-0.003,0,0.858,0.835,357.2,13.31,0.0,10.66,93.0,80.80000000000021,,
4996,105.0,2023-04-15,130.0,13.02,15.12,10.43,93.9,-0.003,0,0.502,0.486,330.6,14.4,0.0,10.8,92.8,80.80000000000021,,
4997,105.0,2023-04-15,200.0,13.04,15.11,10.46,93.9,-0.003,0,0.431,0.424,343.2,9.73,0.0,10.84,92.8,80.80000000000021,,
4998,105.0,2023-04-15,230.0,13.01,15.09,10.51,93.3,-0.011,0,0.491,0.481,318.9,11.16,0.0,10.85,92.7,80.80000000000021,,
4999,105.0,2023-04-15,300.0,13.02,15.07,10.47,93.1,-0.006,0,0.353,0.334,349.2,17.46,0.0,10.83,92.3,80.80000000000021,,
5000,105.0,2023-04-15,330.0,12.98,15.05,10.44,93.3,0,0,0.481,0.467,347.1,12.19,0.0,10.79,92.5,80.80000000000021,,
5001,105.0,2023-04-15,400.0,12.99,15.04,10.36,93.9,0,0,0.403,0.383,340.1,15.2,0.0,10.73,92.8,80.80000000000021,,
5002,105.0,2023-04-15,430.0,12.96,15.02,10.35,94,0,0,0.403,0.364,287.7,22.93,0.0,10.7,92.9,80.80000000000021,,
5003,105.0,2023-04-15,500.0,12.96,15.0,10.32,94.8,0,0,0.304,0.203,353.4,35.67,0.0,10.7,93.3,80.80000000000021,,
5004,105.0,2023-04-15,530.0,12.92,14.99,10.27,95.5,0,0,0.195,0.192,25.8,8.09,0.0,10.68,93.7,80.80000000000021,,
5005,105.0,2023-04-15,600.0,12.93,14.97,10.24,95.7,-0.001,0,0.173,0.165,320.8,11.37,0.0,10.63,94.0,80.80000000000021,,
5006,105.0,2023-04-15,630.0,12.89,14.96,10.23,95.9,0,0,0.085,0.085,306.1,0,0.0,10.61,94.1,80.80000000000021,,
5007,105.0,2023-04-15,700.0,12.9,14.94,10.22,96,0.774,0,0.372,0.358,345.7,15.13,0.0,10.64,94.3,80.80000000000021,,
5008,105.0,2023-04-15,730.0,12.87,14.93,10.23,96.2,12.18,0,0.424,0.415,3.271,11.16,0.0,10.66,94.5,80.80000000000021,,
5009,105.0,2023-04-15,800.0,12.95,14.92,10.57,95.7,46.06,0,0.333,0.327,17.2,10.88,0.0,11.03,94.5,80.80000000000021,,
5010,105.0,2023-04-15,830.0,13.11,14.91,11.15,91.8,108,0,0.423,0.41,359.8,13.55,0.0,11.65,92.3,80.80000000000021,,
5011,105.0,2023-04-15,900.0,13.77,14.9,13.78,78.1,261.2,0,0.601,0.554,7.13,22.19,0.0,14.74,77.1,80.80000000000021,,
5012,105.0,2023-04-15,930.0,13.61,14.89,13.38,80.6,153.3,0,0.677,0.649,21.83,16.59,0.0,14.37,77.8,80.80000000000021,,
5013,105.0,2023-04-15,1000.0,13.56,14.88,12.92,81.9,174.9,0,1.085,1.038,8.55,16.97,0.0,13.63,81.0,80.80000000000021,,
5014,105.0,2023-04-15,1030.0,13.53,14.89,13.29,79.9,171.6,0,1.346,1.315,10.4,12.28,0.0,13.96,79.1,80.80000000000021,,
5015,105.0,2023-04-15,1100.0,13.64,14.9,13.87,77.8,254.8,0,1.519,1.44,2.685,18.48,0.0,14.56,77.1,80.80000000000021,,
5016,105.0,2023-04-15,1130.0,13.6,14.91,13.69,79.3,225.3,0,2.16,2.074,353.8,16.24,0.0,14.31,78.2,80.80000000000021,,
5017,105.0,2023-04-15,1200.0,13.99,14.93,14.59,78.2,420.4,0,2.002,1.913,357.5,17.09,0.0,15.43,76.8,80.80000000000021,,
5018,105.0,2023-04-15,1230.0,14.5,14.95,15.78,74.6,469,0,2.217,2.111,10.76,17.78,0.0,16.79,72.7,80.80000000000021,,
5019,105.0,2023-04-15,1300.0,14.89,14.97,15.81,71.5,472,0,3.224,3.117,3.454,14.77,0.0,16.66,70.0,80.80000000000021,,
5020,105.0,2023-04-15,1330.0,15.77,15.01,16.43,69.87,591,0,3.172,3.026,7.24,17.37,0.0,17.5,67.84,80.80000000000021,,
5021,105.0,2023-04-15,1400.0,15.31,15.04,16.4,69.56,494,0,3.365,3.206,3.668,17.64,0.0,17.29,67.8,80.80000000000021,,
5022,105.0,2023-04-15,1430.0,15.08,15.08,16.45,70.5,440.6,0,2.693,2.599,10.15,15.09,0.0,17.34,68.85,80.80000000000021,,
5023,105.0,2023-04-15,1500.0,14.88,15.12,15.94,73.1,303.8,0,2.626,2.526,10.35,15.81,0.0,16.57,72.1,80.80000000000021,,
5024,105.0,2023-04-15,1530.0,15.29,15.16,16.55,70.4,370.6,0,2.892,2.77,10.56,16.6,0.0,17.28,69.15,80.80000000000021,,
5025,105.0,2023-04-15,1600.0,14.51,15.19,15.26,74.2,227.7,0,3.285,3.184,9.08,14.19,0.0,15.78,73.3,80.80000000000021,,
5026,105.0,2023-04-15,1630.0,14.64,15.23,15.5,72.8,275.6,0,3.362,3.266,8.34,13.69,0.0,15.94,72.1,80.80000000000021,,
5027,105.0,2023-04-15,1700.0,14.41,15.25,14.99,75.2,169.7,0,2.488,2.407,10.04,14.66,0.0,15.34,74.7,80.80000000000021,,
5028,105.0,2023-04-15,1730.0,13.79,15.27,13.55,80.3,30.35,0,2.313,2.234,10.15,15.02,0.0,13.83,79.7,80.80000000000021,,
5029,105.0,2023-04-15,1800.0,13.41,15.28,12.51,84.7,9.93,0,1.759,1.719,11.06,12.17,0.0,12.69,84.1,80.80000000000021,,
5030,105.0,2023-04-15,1830.0,13.13,15.29,12.58,84.3,0.625,0,2.342,2.276,9.12,13.66,0.0,12.83,83.9,80.80000000000021,,
5031,105.0,2023-04-15,1900.0,13.13,15.29,12.68,83.7,-0.001,0,2.374,2.295,6.531,14.76,0.0,12.99,83.0,80.80000000000021,,
5032,105.0,2023-04-15,1930.0,13.1,15.28,12.68,83.9,0,0,2.604,2.528,4.193,13.86,0.0,12.98,83.2,80.80000000000021,,
5033,105.0,2023-04-15,2000.0,13.11,15.27,12.82,83.5,0,0,2.561,2.482,1.224,14.26,0.0,13.16,82.6,80.80000000000021,,
5034,105.0,2023-04-15,2030.0,13.08,15.26,12.79,84.3,0,0,2.417,2.349,4.802,13.59,0.0,13.15,83.4,80.80000000000021,,
5035,105.0,2023-04-15,2100.0,13.1,15.25,12.74,85.5,0,0,2.038,1.98,7.38,13.69,0.0,13.1,84.5,80.80000000000021,,
5036,105.0,2023-04-15,2130.0,13.08,15.24,12.8,85.4,0,0,1.802,1.745,1.153,14.32,0.0,13.14,84.5,80.80000000000021,,
5037,105.0,2023-04-15,2200.0,13.1,15.23,12.86,85,0,0,1.8,1.737,0.682,15.22,0.0,13.22,84.0,80.80000000000021,,
5038,105.0,2023-04-15,2230.0,13.07,15.22,12.85,85.1,0,0,1.388,1.341,357.3,14.9,0.0,13.21,84.2,80.80000000000021,,
5039,105.0,2023-04-15,2300.0,13.09,15.21,12.8,85.1,0,0,1.359,1.316,355.3,14.43,0.0,13.14,84.2,80.80000000000021,,
5040,105.0,2023-04-15,2330.0,13.06,15.2,11.85,87.8,0,0,1.246,1.226,0.604,10.15,0.0,12.1,86.4,80.80000000000021,,
5041,106.0,2023-04-16,0.0,13.08,15.19,9.83,92.4,0,0,1.147,1.12,359.2,12.41,0.0,10.03,90.1,80.80000000000021,12.64645833333333,
5042,106.0,2023-04-16,30.0,13.04,15.18,8.95,95.4,-0.002,0,0.853,0.8,316.3,20.21,0.0,8.74,92.8,80.80000000000021,,
5043,106.0,2023-04-16,100.0,13.05,15.17,8.41,95.6,-0.031,0,0.753,0.673,306,25.78,0.0,8.21,93.8,80.80000000000021,,
5044,106.0,2023-04-16,130.0,13.02,15.14,8.66,95.5,-0.096,0,0.886,0.843,289.3,17.81,0.0,8.67,94.4,80.80000000000021,,
5045,106.0,2023-04-16,200.0,13.04,15.1,8.04,95.5,-0.047,0,0.514,0.459,300.9,24.41,0.0,8.02,94.2,80.80000000000021,,
5046,106.0,2023-04-16,230.0,13.01,15.05,7.19,96.1,0,0,0.191,0.17,334.8,18.78,0.0,6.818,94.1,80.80000000000021,,
5047,106.0,2023-04-16,300.0,13.02,15.0,6.86,96.4,0,0,0.351,0.337,289,14.34,0.0,6.389,94.4,80.80000000000021,,
5048,106.0,2023-04-16,330.0,12.99,14.95,6.749,96.7,0,0,0.617,0.423,303.9,42.42,0.0,6.486,94.8,80.80000000000021,,
5049,106.0,2023-04-16,400.0,13.01,14.9,6.128,96.8,-0.002,0,0.183,0.142,298.2,23.36,0.0,5.628,94.8,80.80000000000021,,
5050,106.0,2023-04-16,430.0,12.98,14.83,6.68,97,0.013,0,0.293,0.284,256.2,10.79,0.0,5.968,95.2,80.80000000000021,,
5051,106.0,2023-04-16,500.0,13.0,14.77,6.222,97.1,0.006,0,0.716,0.504,347.5,44.03,0.0,5.961,95.3,80.80000000000021,,
5052,106.0,2023-04-16,530.0,12.96,14.71,5.731,97.5,0.009,0,1.187,1.157,341.5,12.85,0.0,5.817,95.6,80.80000000000021,,
5053,106.0,2023-04-16,600.0,12.98,14.65,5.716,97.7,0.014,0,1.138,1.108,347.1,12.85,0.0,5.424,95.7,80.80000000000021,,
5054,106.0,2023-04-16,630.0,12.95,14.58,6.24,97.9,0.008,0,0.849,0.635,275.8,36.28,0.0,6.164,96.0,80.80000000000021,,
5055,106.0,2023-04-16,700.0,12.97,14.52,6.085,97.4,1.615,0,0.225,0.096,308.4,38.52,0.0,5.937,95.7,80.80000000000021,,
5056,106.0,2023-04-16,730.0,12.97,14.46,5.498,97.6,18.09,0,0.135,0.063,26.23,31.8,0.0,4.958,95.8,80.80000000000021,,
5057,106.0,2023-04-16,800.0,13.19,14.41,6.809,97.3,87.9,0,0.141,0.095,43.6,20.91,0.0,6.725,96.1,80.80000000000021,,
5058,106.0,2023-04-16,830.0,13.55,14.35,8.63,94.1,123.1,0,0.481,0.46,12.29,14.79,0.0,9.22,94.5,80.80000000000021,,
5059,106.0,2023-04-16,900.0,13.87,14.3,10.78,88.5,222.4,0,0.156,0.143,14.46,13.56,0.0,11.78,88.8,80.80000000000021,,
5060,106.0,2023-04-16,930.0,14.15,14.25,11.73,84.3,322.3,0,1.041,1.004,3.244,15.16,0.0,12.82,82.4,80.80000000000021,,
5061,106.0,2023-04-16,1000.0,15.08,14.22,13.8,77.4,413.1,0,0.771,0.73,9.95,17.63,0.0,15.14,74.7,80.80000000000021,,
5062,106.0,2023-04-16,1030.0,15.34,14.21,14.61,71.9,424.4,0,1.059,0.958,359.2,24.53,0.0,16.13,68.19,80.80000000000021,,
5063,106.0,2023-04-16,1100.0,15.39,14.21,14.74,71.9,489.1,0,1.379,1.292,1.5,20.34,0.0,15.99,68.99,80.80000000000021,,
5064,106.0,2023-04-16,1130.0,15.17,14.23,16.4,66.72,584.6,0,1.042,0.766,351.8,41.2,0.0,17.74,63.7,80.80000000000021,,
5065,106.0,2023-04-16,1200.0,14.86,14.26,16.68,65.33,580.1,0,1.265,1.146,349.7,24.75,0.0,18.13,62.23,80.80000000000021,,
5066,106.0,2023-04-16,1230.0,14.71,14.3,16.84,66.75,507.7,0,1.55,1.44,1.069,21.53,0.0,18.15,64.05,80.80000000000021,,
5067,106.0,2023-04-16,1300.0,14.64,14.35,16.93,66.76,453.1,0,1.665,1.548,354.8,21.43,0.0,18.12,64.18,80.80000000000021,,
5068,106.0,2023-04-16,1330.0,14.6,14.4,17.45,64.24,442.7,0,1.5,1.321,347.8,27.99,0.0,18.74,61.54,80.80000000000021,,
5069,106.0,2023-04-16,1400.0,14.51,14.46,17.38,62.73,342.3,0,1.428,1.338,350,20.28,0.0,18.34,61.24,80.80000000000021,,
5070,106.0,2023-04-16,1430.0,14.48,14.52,17.64,63.46,326.2,0,1.214,1.13,356.9,21.28,0.0,18.47,62.36,80.80000000000021,,
5071,106.0,2023-04-16,1500.0,14.37,14.57,17.26,68.89,242.5,0,1.414,1.372,6.146,13.96,0.0,17.94,67.83,80.80000000000021,,
5072,106.0,2023-04-16,1530.0,14.24,14.63,16.96,72.5,189.1,0,1.024,1.002,2.796,11.74,0.0,17.49,71.7,80.80000000000021,,
5073,106.0,2023-04-16,1600.0,14.28,14.68,17.36,68.16,178.1,0,0.397,0.316,308.8,31.69,0.0,17.92,67.42,80.80000000000021,,
5074,106.0,2023-04-16,1630.0,14.08,14.73,16.92,70.7,130.6,0,0.203,0.2,304.3,6.795,0.0,17.41,70.2,80.80000000000021,,
5075,106.0,2023-04-16,1700.0,14.0,14.77,16.09,78,89,0,0.414,0.397,344,14.3,0.0,16.55,76.8,80.80000000000021,,
5076,106.0,2023-04-16,1730.0,13.59,14.81,14.75,83.9,41.35,0,0.874,0.86,347.4,10.17,0.0,15.03,83.0,80.80000000000021,,
5077,106.0,2023-04-16,1800.0,13.25,14.84,13.62,87.2,10,0,0.969,0.947,345.5,12.37,0.0,13.72,86.4,80.80000000000021,,
5078,106.0,2023-04-16,1830.0,13.08,14.87,12.02,92.3,0.718,0,1.327,1.299,353.4,11.89,0.0,12.17,90.8,80.80000000000021,,
5079,106.0,2023-04-16,1900.0,13.1,14.89,11.81,92.9,-0.002,0,1.38,1.352,351.2,11.61,0.0,11.92,92.0,80.80000000000021,,
5080,106.0,2023-04-16,1930.0,13.07,14.89,11.11,94,0,0,1.178,1.143,339,13.88,0.0,11.16,92.6,80.80000000000021,,
5081,106.0,2023-04-16,2000.0,13.09,14.89,10.67,94.6,0,0,1.281,1.25,345.4,12.5,0.0,10.62,93.6,80.80000000000021,,
5082,106.0,2023-04-16,2030.0,13.05,14.88,10.64,94.5,-0.005,0,1.692,1.672,0.674,8.75,0.0,10.74,93.9,80.80000000000021,,
5083,106.0,2023-04-16,2100.0,13.07,14.86,11.05,93.4,-0.019,0,2.002,1.976,1.459,9.23,0.0,11.21,93.1,80.80000000000021,,
5084,106.0,2023-04-16,2130.0,13.04,14.84,10.65,93.9,-0.02,0,1.778,1.755,0.883,9.25,0.0,10.86,92.8,80.80000000000021,,
5085,106.0,2023-04-16,2200.0,13.06,14.82,10.77,93.3,-0.054,0,2.174,2.137,1.335,10.66,0.0,11.0,92.7,80.80000000000021,,
5086,106.0,2023-04-16,2230.0,13.03,14.79,10.35,94,-0.029,0,1.489,1.452,356.2,12.72,0.0,10.59,92.8,80.80000000000021,,
5087,106.0,2023-04-16,2300.0,13.05,14.77,10.22,94.5,-0.023,0,1.238,1.215,1.883,10.82,0.0,10.42,93.4,80.80000000000021,,
5088,106.0,2023-04-16,2330.0,13.02,14.75,10.29,94.3,-0.038,0,1.953,1.913,1.286,11.56,0.0,10.51,93.5,80.80000000000021,,
5089,107.0,2023-04-17,0.0,13.04,14.74,10.05,94.4,-0.083,0,2.045,1.996,358.3,12.62,0.0,10.32,93.3,80.80000000000021,11.378499999999997,
5090,107.0,2023-04-17,30.0,13.01,14.72,10.17,94.4,-0.08,0,2.446,2.405,358.9,10.44,0.0,10.4,93.6,80.80000000000021,,
5091,107.0,2023-04-17,100.0,13.03,14.7,9.99,94.7,-0.061,0,2.425,2.365,357.9,12.7,0.0,10.3,93.4,80.80000000000021,,
5092,107.0,2023-04-17,130.0,12.99,14.68,9.94,94.5,-0.076,0,1.747,1.678,354,16.14,0.0,10.2,93.5,80.80000000000021,,
5093,107.0,2023-04-17,200.0,13.01,14.66,9.59,95.2,-0.084,0,2.072,2.028,357,11.8,0.0,9.84,93.9,80.80000000000021,,
5094,107.0,2023-04-17,230.0,12.98,14.64,9.41,95,-0.078,0,1.505,1.361,344,25.03,0.0,9.63,93.8,80.80000000000021,,
5095,107.0,2023-04-17,300.0,13.0,14.62,9.2,94.9,-0.077,0,1.533,1.413,346.2,22.64,0.0,9.39,94.0,80.80000000000021,,
5096,107.0,2023-04-17,330.0,12.97,14.6,9.0,95.6,-0.053,0,1.691,1.543,343.5,23.9,0.0,9.28,94.2,80.80000000000021,,
5097,107.0,2023-04-17,400.0,12.99,14.58,8.84,95.5,-0.006,0,1.606,1.439,334.5,26.17,0.0,9.06,94.3,80.80000000000021,,
5098,107.0,2023-04-17,430.0,12.95,14.56,8.22,94.8,-0.008,0,0.782,0.685,348.6,28.42,0.0,8.08,93.9,80.80000000000021,,
5099,107.0,2023-04-17,500.0,12.97,14.54,8.64,93.9,-0.006,0,0.811,0.659,331.9,33.37,0.0,8.25,94.5,80.80000000000021,,
5100,107.0,2023-04-17,530.0,12.94,14.51,8.71,91.6,0,0,0.901,0.823,323.4,23.22,0.0,8.44,93.4,80.80000000000021,,
5101,107.0,2023-04-17,600.0,12.96,14.48,7.94,92.1,0,0,0.605,0.481,324.1,32.4,0.0,7.86,92.6,80.80000000000021,,
5102,107.0,2023-04-17,630.0,12.93,14.44,7.39,93.7,0,0,0.984,0.86,345.4,28.77,0.0,7.23,93.1,80.80000000000021,,
5103,107.0,2023-04-17,700.0,12.95,14.4,7.52,93.8,1.201,0,1.047,0.91,352.1,28.35,0.0,7.57,93.6,80.80000000000021,,
5104,107.0,2023-04-17,730.0,12.93,14.36,7.71,92.5,9.63,0,1.697,1.632,351.2,15.85,0.0,7.81,92.9,80.80000000000021,,
5105,107.0,2023-04-17,800.0,13.1,14.32,8.56,85.7,77.1,0,0.925,0.825,315.3,26.18,0.0,8.61,87.8,80.80000000000021,,
5106,107.0,2023-04-17,830.0,13.53,14.28,10.4,80.6,143,0,1.573,1.517,356.2,15.23,0.0,10.99,79.8,80.80000000000021,,
5107,107.0,2023-04-17,900.0,13.89,14.25,11.56,79.1,245.4,0,1.377,1.277,353.4,21.77,0.0,12.39,77.5,80.80000000000021,,
5108,107.0,2023-04-17,930.0,14.11,14.22,12.82,77.2,338.6,0,1.494,1.434,360,16.23,0.0,13.85,75.0,80.80000000000021,,
5109,107.0,2023-04-17,1000.0,14.94,14.2,14.32,75.1,421.6,0,1.882,1.831,6.628,13.34,0.0,15.44,72.8,80.80000000000021,,
5110,107.0,2023-04-17,1030.0,15.76,14.2,15.84,69.73,494.9,0,2.133,2.084,5.715,12.23,0.0,16.99,67.85,80.80000000000021,,
5111,107.0,2023-04-17,1100.0,15.93,14.21,17.19,66.26,550.3,0,2.326,2.272,4.533,12.24,0.0,18.3,64.39,80.80000000000021,,
5112,107.0,2023-04-17,1130.0,15.74,14.23,18.4,60.78,600.1,0,2.273,2.2,5.914,14.48,0.0,19.53,59.25,80.80000000000021,,
5113,107.0,2023-04-17,1200.0,15.58,14.27,19.55,55.98,583.9,0,2.257,2.183,3.638,14.62,0.0,20.66,54.38,80.80000000000021,,
5114,107.0,2023-04-17,1230.0,15.14,14.32,20.16,54,547.3,0,1.852,1.776,10.6,16.44,0.0,21.24,52.73,80.80000000000021,,
5115,107.0,2023-04-17,1300.0,15.11,14.38,20.93,55.91,678.5,0,2.207,2.138,7.8,14.24,0.0,22.2,53.95,80.80000000000021,,
5116,107.0,2023-04-17,1330.0,14.67,14.45,21.21,53.34,613.9,0,2.276,2.179,7.78,16.65,0.0,22.56,51.07,80.80000000000021,,
5117,107.0,2023-04-17,1400.0,14.58,14.52,21.98,53.65,609.7,0,2.288,2.209,5.294,15.09,0.0,23.23,51.63,80.80000000000021,,
5118,107.0,2023-04-17,1430.0,14.49,14.6,22.06,53.95,521.3,0,2.469,2.406,6.22,13,0.0,23.02,52.57,80.80000000000021,,
5119,107.0,2023-04-17,1500.0,14.45,14.68,21.66,57.62,430.3,0,2.397,2.34,8.2,12.43,0.0,22.38,56.76,80.80000000000021,,
5120,107.0,2023-04-17,1530.0,14.39,14.75,21.19,56.89,335.9,0,2.572,2.517,5.85,11.86,0.0,21.68,56.68,80.80000000000021,,
5121,107.0,2023-04-17,1600.0,14.45,14.83,21.14,52.25,323.2,0,2.467,2.42,4.103,11.21,0.0,21.52,52.41,80.80000000000021,,
5122,107.0,2023-04-17,1630.0,14.37,14.89,21.26,53.58,259.7,0,1.853,1.814,5.017,11.87,0.0,21.56,53.74,80.80000000000021,,
5123,107.0,2023-04-17,1700.0,13.93,14.95,18.82,65.54,52.56,0,1.514,1.504,5.073,6.492,0.0,18.97,65.57,80.80000000000021,,
5124,107.0,2023-04-17,1730.0,13.62,15.0,16.84,74.8,34.75,0,1.567,1.535,355.6,11.44,0.0,16.82,75.2,80.80000000000021,,
5125,107.0,2023-04-17,1800.0,13.31,15.04,15.23,76.2,7.83,0,0.834,0.785,350.3,17.14,0.0,15.12,77.9,80.80000000000021,,
5126,107.0,2023-04-17,1830.0,13.08,15.06,12.82,78.6,0.39,0,1.327,1.238,346.3,20.77,0.0,12.43,81.3,80.80000000000021,,
5127,107.0,2023-04-17,1900.0,13.1,15.08,12.84,83.6,-0.134,0,2.097,2.047,358,12.52,0.0,12.76,84.2,80.80000000000021,,
5128,107.0,2023-04-17,1930.0,13.07,15.08,12.9,86.2,-0.007,0,2.233,2.207,4.177,8.74,0.0,12.98,86.1,80.80000000000021,,
5129,107.0,2023-04-17,2000.0,13.09,15.07,12.53,86.6,0,0,1.997,1.954,2.822,11.92,0.0,12.67,86.4,80.80000000000021,,
5130,107.0,2023-04-17,2030.0,13.06,15.05,12.84,81.1,0,0,1.986,1.942,6.513,12.08,0.0,12.91,81.8,80.80000000000021,,
5131,107.0,2023-04-17,2100.0,13.07,15.04,12.78,79.1,0,0,1.578,1.48,359.3,19.99,0.0,12.84,79.8,80.80000000000021,,
5132,107.0,2023-04-17,2130.0,13.04,15.02,13.58,73.1,0,0,1.999,1.912,5.328,16.99,0.0,13.6,74.2,80.80000000000021,,
5133,107.0,2023-04-17,2200.0,13.06,15.0,14.26,68.64,0,0,1.481,1.412,11.65,16.97,0.0,14.23,69.73,80.80000000000021,,
5134,107.0,2023-04-17,2230.0,13.03,14.98,13.86,71.6,0,0,1.397,1.106,351.3,36.54,0.0,13.94,72.1,80.80000000000021,,
5135,107.0,2023-04-17,2300.0,13.05,14.97,14.33,66.79,0,0,1.594,1.428,13.73,26.12,0.0,14.26,68.08,80.80000000000021,,
5136,107.0,2023-04-17,2330.0,13.02,14.95,14.39,67.08,0,0,1.436,1.24,17.55,29.61,0.0,14.26,68.56,80.80000000000021,,
5137,108.0,2023-04-18,0.0,13.04,14.94,15.64,59.87,0,0,1.967,1.398,356.4,43.45,0.0,15.54,61.21,80.80000000000021,13.878333333333336,
5138,108.0,2023-04-18,30.0,13.02,14.93,16.92,55,0,0,2.447,2.245,329.9,23.28,0.0,16.96,55.48,80.80000000000021,,
5139,108.0,2023-04-18,100.0,13.04,14.91,17.06,54.46,-0.004,0,2.754,2.466,317.9,26.23,0.0,17.22,54.33,80.80000000000021,,
5140,108.0,2023-04-18,130.0,13.01,14.9,16.7,55.63,-0.012,0,1.719,1.564,308.8,24.27,0.0,16.85,55.45,80.80000000000021,,
5141,108.0,2023-04-18,200.0,13.03,14.89,16.89,53.92,-0.039,0,2.478,2.252,287.8,24.46,0.0,17.03,53.87,80.80000000000021,,
5142,108.0,2023-04-18,230.0,13.01,14.89,17.2,51.92,-0.086,0,2.448,2.125,289.6,29.4,0.0,17.36,51.72,80.80000000000021,,
5143,108.0,2023-04-18,300.0,13.02,14.89,17.4,50.45,-0.097,0,1.696,1.385,272.7,34.6,0.0,17.56,50.23,80.80000000000021,,
5144,108.0,2023-04-18,330.0,13.0,14.88,16.99,52.28,-0.101,0,1.237,0.995,337.5,35.68,0.0,17.04,52.7,80.80000000000021,,
5145,108.0,2023-04-18,400.0,13.01,14.88,17.05,51.81,-0.099,0,1.603,1.394,324,29.23,0.0,16.99,52.75,80.80000000000021,,
5146,108.0,2023-04-18,430.0,12.98,14.88,18.01,47.49,-0.1,0,3.059,2.801,311.4,23.51,0.0,18.19,47.24,80.80000000000021,,
5147,108.0,2023-04-18,500.0,13.0,14.88,17.98,47.94,-0.152,0,2.653,2.357,324.7,27.08,0.0,18.17,47.74,80.80000000000021,,
5148,108.0,2023-04-18,530.0,12.97,14.88,17.98,48.77,-0.183,0,2.38,1.87,335.3,37.5,0.0,18.13,48.64,80.80000000000021,,
5149,108.0,2023-04-18,600.0,12.99,14.89,18.43,48.01,-0.174,0,3.586,2.817,276.1,37.52,0.0,18.67,47.46,80.80000000000021,,
